Id;habit_tipo;habit_zona_tipo;lote_testada;lote_area;rua_acesso_tipo;acesso_jardim_tipo;lote_formato;lote_topografia;servicos_publicos;lote_configuracao;lote_declive;bairro;habitacao_tipo;habitacao_estilo;acabamento_nivel;condicao_geral;construcao_ano;reforma_estrutural_ano;telhado_ipo;telhado_material;exterior_revestimento;exterior_revestimento_2;alvenaria_cobertura;alvenaria_area;exterior_mat_qualidade;exterior_condicao;tipo_fundacao;porao_altura_qualidade;porao_estado_geral;parede_jardim_estado;porao_espaco_qualidade;area_construida;area_finulllizada_qualidade;metros_acabados_2;area_inacabada_porao;porao_area_total;aquecimento_tipo;aquecimento_qualidade;ar_condicionado_central;sistema_eletrico;area_andar_1;area_andar_2;area_quadrada_baixa_qualidade;area_habitavel;quantidade_banheiro_porao;quantidade_lavabo_porao;quantidade_banheiros_completos;quantidade_lavabos;quantidade_quartos;quantidade_cozinha;cozinha_qualidade;quartos_quantidade;Functional;lareira_quantidade;lareira_qualidade;condicao_1;condicao_2;garagem_tipo;garagem_ano_construcao;garagem_acabamento;garagem_carros;garagem_area;garagem_qualidade;garagem_condicao;rua_Parcialavimento;deck_area;varanda_aberta_area;varanda_fechada_area;varanda_inverno_area;varanda_verao_area;piscina_area;piscina_qualidade;cerca;recursos_extras;recursos_extras_valor;venda_mes;venda_ano;venda_tipo;venda_condicao;venda_preco
738;60;Residencial Baixa Densidade;72;10463;Pavimentado;NA;Ligeiramente irregular;Encosta;Todos;Fim de rua;Suave;Morin;1Fam;2Story;8;5;2005;2005;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;893;893;Gás;Excelente;sim;SBrkr;901;900;0;1801;0;0;2;1;3;1;Bom;8;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabado;3;800;Média;Média;Parcialavimentado;0;116;0;0;0;0;null;null;null;0;6;2006;Termo de Garantia - 15% de entradavencional;Normal;239900
739;90;Residencial Baixa Densidade;60;10800;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;Duplex;1Story;5;5;1987;1988;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Bom;Bom;Boa para morar;1200;inacabado;0;0;1200;Gás;Médio;sim;SBrkr;1200;0;0;1200;3;0;3;0;3;1;Média;5;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;120;0;0;0;0;0;null;null;null;0;3;2009;Termo de Garantia - 15% de entradavencional;Locação;179000
740;60;Residencial Baixa Densidade;65;9313;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Tijuca;1Fam;2Story;7;5;2004;2004;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;864;864;Gás;Excelente;sim;SBrkr;864;864;0;1728;0;0;2;1;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2004;Acabamento Bruto;2;572;Média;Média;Parcialavimentado;187;56;0;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;190000
741;70;Residencial Média Densidade;60;9600;Pavimentado;Cascalho;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;2Story;5;7;1910;2002;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Bom;Tijolos e Azuleijos;Razoável;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;264;264;Gás;Excelente;sim;SBrkr;768;664;0;1432;0;0;2;0;2;1;Média;7;Typ;0;null;Normal;Normal;Separado da casa;1910;Inacabado;2;360;Média;Bom;Parcialavimentado;270;0;112;0;0;0;null;Boa privacidade;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Anormal;132000
741;70;Residencial Média Densidade;60;9600;Pavimentado;Cascalho;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;2Story;5;7;1910;2002;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Bom;Tijolos e Azuleijos;Razoável;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;264;264;Gás;Excelente;sim;SBrkr;768;664;0;1432;0;0;2;0;2;1;Média;7;Typ;0;null;Normal;Normal;Separado da casa;1910;Inacabado;2;360;Média;Bom;Parcialavimentado;270;0;112;0;0;0;null;Boa privacidade;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Anormal;132000
742;20;Residencial Baixa Densidade;65;6768;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Maragogi;1Fam;1Story;6;8;1961;1996;Telha de Barro;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Mínimo;Boa para morar;832;inacabado;0;80;912;Gás;Bom;sim;SBrkr;912;0;0;912;1;1;1;0;3;1;Bom;5;Typ;0;null;Rua lateral;Normal;Separado da casa;1962;Inacabado;1;288;Média;Média;Parcialavimentado;168;0;0;0;0;0;null;Boa privacidade;null;0;5;2008;Termo de Garantia - 15% de entradavencional;Normal;142000
743;20;Residencial Baixa Densidade;65;8450;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Mirasol;1Fam;1Story;7;5;2000;2001;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;108;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1349;1349;Gás;Excelente;sim;SBrkr;1349;0;0;1349;0;0;2;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;2000;Inacabado;2;539;Média;Média;Parcialavimentado;120;55;0;0;0;0;null;Boa privacidade;null;0;12;2007;Termo de Garantia - 15% de entradavencional;Normal;179000
744;80;Residencial Baixa Densidade;70;12886;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Maragogi;1Fam;SLvl;5;6;1963;1999;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Médio;Alojamento mediano;444;inacabado;0;76;520;Gás;Excelente;sim;SBrkr;1464;0;0;1464;0;1;2;0;3;1;Média;6;Min2;1;Média;Normal;Normal;Anexo à casa;1997;Acabamento Bruto;2;480;Média;Média;Parcialavimentado;302;0;0;0;100;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;175000
745;120;Residencial Baixa Densidade;41;5395;Pavimentado;NA;Ligeiramente irregular;Encosta;Todos;Interno;Suave;Marata;TwnhsE;1Story;8;5;1993;1993;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;733;inacabado;0;604;1337;Gás;Bom;sim;SBrkr;1337;0;0;1337;1;0;2;0;2;1;Bom;5;Typ;1;Média;Normal;Normal;Anexo à casa;1993;Acabamento Bruto;2;462;Média;Média;Parcialavimentado;96;0;70;168;0;0;null;null;null;0;10;2008;Termo de Garantia - 15% de entradavencional;Normal;180000
746;60;Residencial Baixa Densidade;NA;8963;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Carangola;1Fam;2Story;8;9;1976;1996;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;289;Exelente;Bom;Bloco de concreto;Médio;Bom;Sem Exposiçao;Boa para morar;575;Alojamento médiano;80;487;1142;Gás;Excelente;sim;SBrkr;1175;1540;0;2715;0;1;3;1;4;1;Bom;11;Typ;2;Média;Normal;Normal;Embutido;1994;Acabado;2;831;Média;Média;Parcialavimentado;0;204;0;0;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;299800
747;60;Residencial Baixa Densidade;NA;8795;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Morin;1Fam;2Story;7;5;2000;2000;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;300;inacabado;0;652;952;Gás;Excelente;sim;SBrkr;980;1276;0;2256;0;0;2;1;4;1;Bom;8;Typ;1;Média;Normal;Normal;Embutido;2000;Acabado;2;554;Média;Média;Parcialavimentado;224;54;0;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;236000
748;70;Residencial Média Densidade;65;11700;Pavimentado;Pavimentado;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Osasco;1Fam;2Story;7;7;1880;2003;Mansarda;Telha Padrão;Reboco;Estuque;Nenhum;0;Bom;Médio;Pedra;Médio;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;1240;1240;Vapor;Médio;não;SBrkr;1320;1320;0;2640;0;0;1;1;4;1;Bom;8;Typ;1;Bom;Normal;Normal;Separado da casa;1950;Inacabado;4;864;Média;Média;Cascalho;181;0;386;0;0;0;null;null;null;0;5;2009;Termo de Garantia - 15% de entradavencional;Normal;265979
749;20;Residencial Baixa Densidade;59;10593;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Lapa;1Fam;1Story;7;5;1996;1996;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;338;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;919;inacabado;0;801;1720;Gás;Excelente;sim;SBrkr;1720;0;0;1720;1;0;2;0;3;1;Bom;7;Typ;1;Média;Normal;Normal;Anexo à casa;1996;Acabado;2;527;Média;Média;Parcialavimentado;240;56;154;0;0;0;null;null;null;0;3;2010;Termo de Garantia - 15% de entradavencional;Normal;260400
750;50;Residencial Baixa Densidade;50;8405;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;1Fam;1.5Fin;4;3;1945;1950;Empenado;Telha Padrão;Telhas de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Laje;null;null;null;null;0;null;0;0;0;Parede aquecida;Médio;não;FuseF;1088;441;0;1529;0;0;2;0;4;1;Média;9;Mod;0;null;Normal;Normal;Separado da casa;1945;Inacabado;1;240;Média;Média;Cascalho;92;0;185;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;98000
750;50;Residencial Baixa Densidade;50;8405;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;1Fam;1.5Fin;4;3;1945;1950;Empenado;Telha Padrão;Telhas de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Laje;null;null;null;null;0;null;0;0;0;Parede aquecida;Médio;não;FuseF;1088;441;0;1529;0;0;2;0;4;1;Média;9;Mod;0;null;Normal;Normal;Separado da casa;1945;Inacabado;1;240;Média;Média;Cascalho;92;0;185;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;98000
751;50;Residencial Média Densidade;55;8800;Pavimentado;Cascalho;Regular;Plano;Todos;Esquina;Suave;Osasco;1Fam;1.5Fin;4;7;1910;2004;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;576;576;Gás;Bom;sim;SBrkr;792;348;0;1140;0;0;1;0;3;1;Média;7;Min2;0;null;Normal;Normal;null;NA;null;0;0;null;null;Cascalho;0;160;0;0;0;0;null;null;null;0;6;2010;Termo de Garantia - 15% de entradavencional;Normal;96500
751;50;Residencial Média Densidade;55;8800;Pavimentado;Cascalho;Regular;Plano;Todos;Esquina;Suave;Osasco;1Fam;1.5Fin;4;7;1910;2004;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Razoável;Sem Exposiçao;Inacabado;0;inacabado;0;576;576;Gás;Bom;sim;SBrkr;792;348;0;1140;0;0;1;0;3;1;Média;7;Min2;0;null;Normal;Normal;null;NA;null;0;0;null;null;Cascalho;0;160;0;0;0;0;null;null;null;0;6;2010;Termo de Garantia - 15% de entradavencional;Normal;96500
752;60;Residencial Baixa Densidade;NA;7750;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Morin;1Fam;2Story;7;5;2003;2003;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;660;660;Gás;Excelente;sim;SBrkr;660;660;0;1320;0;0;2;1;3;1;Bom;6;Typ;0;null;RRAn;Normal;Anexo à casa;2003;Acabado;2;400;Média;Média;Parcialavimentado;0;48;0;0;0;0;null;null;null;0;8;2007;Termo de Garantia - 15% de entradavencional;Normal;162000
753;20;Residencial Baixa Densidade;79;9236;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Tijuca;1Fam;1Story;6;5;1997;1997;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Bom;Concreto armado;Bom;Média;Bom;Boa para morar;1200;inacabado;0;279;1479;Gás;Excelente;sim;SBrkr;1494;0;0;1494;1;0;2;0;3;1;Bom;6;Typ;0;null;Normal;Normal;Anexo à casa;1997;Acabamento Bruto;2;576;Média;Média;Parcialavimentado;168;27;0;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;217000
754;60;Residencial Baixa Densidade;80;10240;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;1Fam;2Story;8;5;2005;2005;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;178;Bom;Médio;Concreto armado;Bom;Média;Mínimo;Inacabado;0;inacabado;0;1030;1030;Gás;Bom;sim;SBrkr;1038;1060;0;2098;0;0;2;1;3;1;Excelente;8;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabamento Bruto;3;878;Média;Média;Parcialavimentado;192;52;0;0;0;0;null;null;null;0;3;2006;Termo de Garantia - 15% de entradavencional;Normal;275500
755;20;Residencial Baixa Densidade;61;7930;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;8;1969;2005;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Boa para morar;439;Baixa qualidade;472;115;1026;Gás;Bom;sim;SBrkr;1026;0;0;1026;1;0;1;0;3;1;Bom;5;Typ;0;null;Normal;Normal;Separado da casa;1969;Acabamento Bruto;2;440;Média;Média;Parcialavimentado;171;48;0;0;0;0;null;null;null;0;7;2009;Termo de Garantia - 15% de entradavencional;Normal;156000
756;160;Residencial Vila Flutuante;34;3230;Pavimentado;Pavimentado;Regular;Plano;Todos;Interno;Suave;Iriri;TwnhsE;2Story;6;5;1999;1999;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;894;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;381;inacabado;0;348;729;Gás;Bom;sim;SBrkr;742;729;0;1471;0;0;2;1;3;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1999;Inacabado;2;440;Média;Média;Parcialavimentado;0;24;0;0;0;0;null;null;null;0;3;2009;Termo de Garantia - 15% de entradavencional;Normal;172500
757;60;Residencial Baixa Densidade;68;10769;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Tijuca;1Fam;2Story;8;5;2007;2007;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;20;inacabado;0;846;866;Gás;Excelente;sim;SBrkr;866;902;0;1768;0;0;2;1;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2007;Acabamento Bruto;2;578;Média;Média;Parcialavimentado;144;105;0;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;212000
758;60;Residencial Baixa Densidade;NA;11616;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Maragogi;1Fam;2Story;6;5;1978;1978;Telha de Barro;Telha Padrão;Placa dura;Placa Rígida;Bloco comum;328;Mediano;Médio;Bloco de concreto;Médio;Média;Mínimo;Sala de Sala de recreação médiareação média;438;inacabado;0;234;672;Gás;Médio;sim;SBrkr;672;714;0;1386;0;0;2;1;3;1;Média;6;Typ;1;Média;Normal;Normal;Anexo à casa;1978;Acabado;2;440;Média;Média;Parcialavimentado;335;0;0;0;0;0;null;Boa privacidade;null;0;4;2010;Termo de Garantia - 15% de entradavencional;Anormal;158900
759;160;Residencial Vila Flutuante;24;2280;Pavimentado;Pavimentado;Regular;Plano;Todos;Interno;Suave;Iriri;Twnhs;2Story;7;5;1999;1999;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;360;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Alojamento mediano;549;inacabado;0;195;744;Gás;Bom;sim;SBrkr;757;744;0;1501;0;0;2;1;3;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1999;Inacabado;2;440;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;8;2008;Termo de Garantia - 15% de entradavencional;Normal;179400
760;60;Residencial Baixa Densidade;65;12257;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Lapa;1Fam;2Story;8;5;1995;1995;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;513;Bom;Médio;Concreto armado;Bom;Média;Médio;Baixa qualidade;56;Alojamento médiano;64;1198;1318;Gás;Excelente;sim;SBrkr;1328;1203;0;2531;0;0;2;1;4;1;Bom;9;Typ;1;Média;Normal;Normal;Anexo à casa;1995;Acabamento Bruto;3;752;Média;Média;Parcialavimentado;222;98;0;0;0;0;null;null;null;0;11;2007;Termo de Garantia - 15% de entradavencional;Normal;290000
761;20;Residencial Baixa Densidade;70;9100;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;6;1959;1959;Telha de Barro;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;612;inacabado;0;252;864;Gás;Excelente;sim;SBrkr;864;0;0;864;0;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;2008;Inacabado;1;300;Excelente;Excelente;Parcialavimentado;0;0;0;0;0;0;null;null;Galpão;450;10;2009;Termo de Garantia - 15% de entradavencional;Normal;127500
761;20;Residencial Baixa Densidade;70;9100;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;6;1959;1959;Telha de Barro;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;612;inacabado;0;252;864;Gás;Excelente;sim;SBrkr;864;0;0;864;0;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;2008;Inacabado;1;300;Excelente;Excelente;Parcialavimentado;0;0;0;0;0;0;null;null;Galpão;450;10;2009;Termo de Garantia - 15% de entradavencional;Normal;127500
762;30;Residencial Média Densidade;60;6911;Pavimentado;NA;Regular;Plano;Todos;Duas Frentes;Suave;Leblon;1Fam;1Story;5;5;1924;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Mínimo;Baixa qualidade;405;inacabado;0;740;1145;Gás;Médio;sim;SBrkr;1301;0;0;1301;0;0;1;0;2;1;Razoável;5;Min1;0;null;Rua lateral;Normal;Separado da casa;1965;Inacabado;2;440;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;100000
762;30;Residencial Média Densidade;60;6911;Pavimentado;NA;Regular;Plano;Todos;Duas Frentes;Suave;Leblon;1Fam;1Story;5;5;1924;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Mínimo;Baixa qualidade;405;inacabado;0;740;1145;Gás;Médio;sim;SBrkr;1301;0;0;1301;0;0;1;0;2;1;Razoável;5;Min1;0;null;Rua lateral;Normal;Separado da casa;1965;Inacabado;2;440;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;100000
763;60;Residencial Vila Flutuante;72;8640;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Iriri;1Fam;2Story;7;5;2009;2009;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Mínimo;Boa para morar;24;inacabado;0;732;756;Gás;Excelente;sim;SBrkr;764;783;0;1547;0;0;2;1;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2009;Inacabado;2;614;Média;Média;Parcialavimentado;169;45;0;0;0;0;null;null;null;0;6;2010;15% de entrada;Normal;215200
764;60;Residencial Baixa Densidade;82;9430;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Lapa;1Fam;2Story;8;5;1999;1999;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;673;Bom;Médio;Concreto armado;Bom;Média;Mínimo;Boa para morar;1163;inacabado;0;89;1252;Gás;Excelente;sim;SBrkr;1268;1097;0;2365;1;0;2;1;3;1;Bom;8;Typ;1;Bom;Normal;Normal;Anexo à casa;1999;Acabamento Bruto;3;856;Média;Média;Parcialavimentado;0;128;0;0;180;0;null;null;null;0;7;2009;Termo de Garantia - 15% de entradavencional;Normal;337000
765;120;Residencial Baixa Densidade;30;9549;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Vassouras;TwnhsE;1Story;8;5;1995;1996;Telha de Barro;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Bom;Bom;Concreto armado;Bom;Bom;Médio;Baixa qualidade;437;Boa para morar;1057;0;1494;Gás;Excelente;sim;SBrkr;1494;0;0;1494;1;0;1;1;2;1;Excelente;6;Typ;1;Bom;Normal;Normal;Anexo à casa;1995;Acabado;2;481;Média;Média;Parcialavimentado;0;30;0;0;216;0;null;null;null;0;4;2006;Termo de Garantia - 15% de entradavencional;Normal;270000
766;20;Residencial Baixa Densidade;75;14587;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Iriri;1Fam;1Story;9;5;2008;2008;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;284;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1498;1498;Gás;Excelente;sim;SBrkr;1506;0;0;1506;0;0;2;0;2;1;Excelente;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2008;Acabado;2;592;Média;Média;Parcialavimentado;0;174;0;0;0;0;null;null;null;0;8;2008;Casa nova;Parcial;264132
767;60;Residencial Baixa Densidade;80;10421;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Carangola;1Fam;2Story;7;5;1988;1988;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;42;Mediano;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Boa para morar;394;inacabado;0;586;980;Gás;Médio;sim;SBrkr;980;734;0;1714;0;0;2;1;3;1;Média;7;Typ;1;Média;Normal;Normal;Anexo à casa;1988;Inacabado;2;496;Média;Média;Parcialavimentado;228;66;156;0;0;0;null;Baixa privacidade;Galpão;500;3;2010;Termo de Garantia - 15% de entradavencional;Normal;196500
768;50;Residencial Baixa Densidade;75;12508;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Copacabana;1Fam;1.5Fin;6;7;1940;1985;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Mínimo;Alojamento mediano;660;inacabado;0;323;983;Gás;Excelente;sim;SBrkr;983;767;0;1750;1;0;2;0;4;1;Média;7;Mod;0;null;Normal;Normal;Anexo à casa;1989;Inacabado;1;423;Média;Média;Parcialavimentado;245;0;156;0;0;0;null;null;Galpão;1300;7;2008;Termo de Garantia - 15% de entradavencional;Normal;160000
769;20;Residencial Baixa Densidade;70;9100;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;1Story;7;5;2004;2005;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;24;inacabado;0;1836;1860;Gás;Excelente;sim;SBrkr;1836;0;0;1836;0;0;2;0;3;1;Bom;8;Typ;1;Bom;Normal;Normal;Anexo à casa;2004;Acabado;2;484;Média;Média;Parcialavimentado;120;33;0;0;0;0;null;null;null;0;10;2006;Termo de Garantia - 15% de entradavencional;Normal;216837
770;60;Residencial Baixa Densidade;47;53504;Pavimentado;NA;Moderadamente Irregular;Encosta;Todos;Fim de rua;Moderado;Marata;1Fam;2Story;8;5;2003;2003;Telha de Barro;Telha Padrão;Placa de cimento;Telhas de madeira;Pedra Lasca;603;Exelente;Médio;Concreto armado;Bom;Média;Bom;Alojamento mediano;1416;inacabado;0;234;1650;Gás;Excelente;sim;SBrkr;1690;1589;0;3279;1;0;3;1;4;1;Excelente;12;Mod;1;Bom;Normal;Normal;Embutido;2003;Acabado;3;841;Média;Média;Parcialavimentado;503;36;0;0;210;0;null;null;null;0;6;2010;Termo de Garantia - 15% de entradavencional;Normal;538000
770;60;Residencial Baixa Densidade;47;53504;Pavimentado;NA;Moderadamente Irregular;Encosta;Todos;Fim de rua;Moderado;Marata;1Fam;2Story;8;5;2003;2003;Telha de Barro;Telha Padrão;Placa de cimento;Revestimento de madeira;Pedra Lasca;603;Exelente;Médio;Concreto armado;Bom;Média;Bom;Alojamento mediano;1416;inacabado;0;234;1650;Gás;Excelente;sim;SBrkr;1690;1589;0;3279;1;0;3;1;4;1;Excelente;12;Mod;1;Bom;Normal;Normal;Embutido;2003;Acabado;3;841;Média;Média;Parcialavimentado;503;36;0;0;210;0;null;null;null;0;6;2010;Termo de Garantia - 15% de entradavencional;Normal;538000
771;85;Residencial Baixa Densidade;NA;7252;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Maragogi;1Fam;SFoyer;5;5;1982;1982;Telha de Barro;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Médio;Boa para morar;685;inacabado;0;173;858;Gás;Médio;sim;SBrkr;858;0;0;858;1;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1983;Inacabado;2;576;Média;Média;Parcialavimentado;120;0;0;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;134900
771;85;Residencial Baixa Densidade;NA;7252;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Maragogi;1Fam;SFoyer;5;5;1982;1982;Telha de Barro;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Bom;Média;Médio;Boa para morar;685;inacabado;0;173;858;Gás;Médio;sim;SBrkr;858;0;0;858;1;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1983;Inacabado;2;576;Média;Média;Parcialavimentado;120;0;0;0;0;0;null;null;null;0;4;2009;Termo de Garantia - 15% de entradavencional;Normal;134900
