cep;idade;sexo;pagamento_tipo;produto_tipo
95780000;21;Feminino;Boleto;Maquiagem
65077170;23;Feminino;Cartão de Crédito;Maquiagem
7092070;22;Feminino;Débito;Cabelo
13058521;25;Masculino;Boleto;Pele
88350550;32;Feminino;Cartão de Crédito;Corpo
17110000;30;Feminino;Cartão de Crédito;Maquiagem
90560002;34;Feminino;Cartão de Crédito;Tratamento
15025055;29;Feminino;Cartão de Crédito;Maquiagem
52020000;27;Feminino;Cartão de Crédito;Maquiagem
28035053;23;Feminino;Cartão de Crédito;Cabelo
69098040;31;Feminino;Cartão de Crédito;Corpo
2218190;31;Masculino;Boleto;Corpo
3334060;24;Feminino;Débito;Cabelo
7141280;27;Feminino;Cartão de Crédito;Pele
66060370;34;Feminino;Cartão de Crédito;Cabelo
5415040;35;Feminino;Cartão de Crédito;Tratamento
1009905;27;Feminino;Cartão de Crédito;Cabelo
21040112;20;Feminino;Cartão de Crédito;Corpo
95630000;29;Masculino;Cartão de Crédito;Corpo
66093540;21;Masculino;Cartão de Crédito;Tratamento
60320380;24;Feminino;Cartão de Crédito;Maquiagem
9540080;20;Feminino;Boleto;Maquiagem
15900000;32;Feminino;Cartão de Crédito;Corpo
66087440;23;Feminino;Cartão de Crédito;Maquiagem
13280000;19;Masculino;Boleto;Corpo
22280002;30;Feminino;Débito;Maquiagem
5363101;20;Feminino;Cartão de Crédito;Corpo
18017120;25;Feminino;Cartão de Crédito;Corpo
9210040;24;Masculino;Cartão de Crédito;Corpo
15091450;19;Feminino;Boleto;Maquiagem
62800000;19;Masculino;Cartão de Crédito;Cabelo
3358000;28;Feminino;Boleto;Tratamento
78068410;26;Feminino;Cartão de Crédito;Maquiagem
29020430;25;Feminino;Cartão de Crédito;Cabelo
95010002;29;Feminino;Cartão de Crédito;Maquiagem
18085520;34;Feminino;Cartão de Crédito;Tratamento
30430160;33;Feminino;Boleto;Cabelo
2871060;29;Masculino;Cartão de Crédito;Corpo
19300000;29;Feminino;Cartão de Crédito;Cabelo
77023110;24;Feminino;Boleto;Cabelo
9195430;22;Feminino;Cartão de Crédito;Cabelo
26574430;35;Feminino;Cartão de Crédito;Tratamento
20541280;30;Feminino;Boleto;Tratamento
52120320;31;Feminino;Cartão de Crédito;Maquiagem
38175000;34;Masculino;Cartão de Crédito;Corpo
22051030;35;Feminino;Cartão de Crédito;Maquiagem
22071110;31;Feminino;Cartão de Crédito;Tratamento
20765160;25;Feminino;Cartão de Crédito;Maquiagem
11471100;29;Feminino;Cartão de Crédito;Maquiagem
37270000;29;Feminino;Cartão de Crédito;Maquiagem
15015200;21;Feminino;Cartão de Crédito;Cabelo
12900130;32;Feminino;Cartão de Crédito;Cabelo
30190050;33;Feminino;Débito;Tratamento
41900000;20;Feminino;Cartão de Crédito;Cabelo
24110340;30;Masculino;Boleto;Corpo
84010050;27;Feminino;Cartão de Crédito;Cabelo
1315000;23;Feminino;Cartão de Crédito;Maquiagem
93800000;23;Feminino;Cartão de Crédito;Cabelo
58032000;35;Feminino;Cartão de Crédito;Maquiagem
95320000;28;Feminino;Cartão de Crédito;Corpo
17060454;29;Feminino;Cartão de Crédito;Tratamento
58045010;30;Masculino;Cartão de Crédito;Corpo
74355459;34;Masculino;Débito;Cabelo
13820000;22;Masculino;Débito;Tratamento
88340000;29;Feminino;Boleto;Maquiagem
66615170;30;Feminino;Cartão de Crédito;Tratamento
39600000;28;Masculino;Boleto;Corpo
24230103;21;Feminino;Boleto;Tratamento
56220000;29;Feminino;Cartão de Crédito;Maquiagem
86015090;26;Feminino;Cartão de Crédito;Tratamento
4437090;26;Feminino;Cartão de Crédito;Maquiagem
11030420;34;Feminino;Cartão de Crédito;Tratamento
65075000;23;Feminino;Cartão de Crédito;Maquiagem
80530000;28;Feminino;Boleto;Corpo
74533110;25;Feminino;Débito;Maquiagem
21321060;25;Feminino;Cartão de Crédito;Cabelo
70875110;33;Feminino;Cartão de Crédito;Tratamento
3118030;34;Feminino;Débito;Corpo
23026450;33;Masculino;Cartão de Crédito;Maquiagem
3337020;35;Feminino;Boleto;Maquiagem
38022130;32;Feminino;Cartão de Crédito;Maquiagem
3203000;26;Masculino;Boleto;Corpo
4017080;32;Feminino;Débito;Tratamento
21032000;29;Feminino;Cartão de Crédito;Maquiagem
18081000;27;Feminino;Boleto;Maquiagem
69060001;30;Feminino;Débito;Cabelo
7124100;34;Feminino;Boleto;Corpo
11680000;34;Feminino;Cartão de Crédito;Tratamento
59611070;23;Feminino;Cartão de Crédito;Cabelo
35595000;27;Feminino;Cartão de Crédito;Cabelo
28500000;22;Feminino;Cartão de Crédito;Cabelo
31140360;20;Feminino;Cartão de Crédito;Corpo
18170000;26;Feminino;Boleto;Maquiagem
80710420;35;Feminino;Cartão de Crédito;Maquiagem
64049375;29;Feminino;Cartão de Crédito;Tratamento
95190000;28;Feminino;Cartão de Crédito;Cabelo
18081170;27;Feminino;Boleto;Maquiagem
35300141;20;Masculino;Boleto;Cabelo
88034700;27;Feminino;Cartão de Crédito;Maquiagem
6702300;32;Feminino;Cartão de Crédito;Tratamento
3670000;24;Feminino;Cartão de Crédito;Tratamento
62800000;32;Feminino;Cartão de Crédito;Maquiagem
65075690;19;Feminino;Cartão de Crédito;Tratamento
25630450;32;Feminino;Cartão de Crédito;Cabelo
15801290;31;Feminino;Cartão de Crédito;Maquiagem
1004010;33;Feminino;Cartão de Crédito;Cabelo
4729001;26;Masculino;Cartão de Crédito;Corpo
54510150;20;Masculino;Cartão de Crédito;Tratamento
4578000;35;Feminino;Boleto;Cabelo
25515260;35;Feminino;Cartão de Crédito;Tratamento
78175000;28;Feminino;Boleto;Maquiagem
70742010;29;Feminino;Cartão de Crédito;Cabelo
12245089;21;Feminino;Boleto;Maquiagem
72025065;26;Feminino;Cartão de Crédito;Maquiagem
28610175;27;Feminino;Boleto;Tratamento
20040006;26;Feminino;Cartão de Crédito;Corpo
11025090;34;Feminino;Cartão de Crédito;Corpo
49520000;25;Feminino;Cartão de Crédito;Tratamento
45605535;24;Feminino;Boleto;Maquiagem
7760000;26;Feminino;Cartão de Crédito;Maquiagem
3186040;25;Feminino;Cartão de Crédito;Cabelo
83350000;33;Feminino;Cartão de Crédito;Maquiagem
71630105;33;Feminino;Cartão de Crédito;Maquiagem
3977250;24;Feminino;Cartão de Crédito;Cabelo
13420831;21;Feminino;Cartão de Crédito;Maquiagem
6604000;23;Feminino;Boleto;Tratamento
36570000;25;Masculino;Débito;Cabelo
27910210;29;Feminino;Cartão de Crédito;Tratamento
29057220;31;Feminino;Cartão de Crédito;Maquiagem
26185010;29;Feminino;Cartão de Crédito;Pele
78550000;23;Feminino;Cartão de Crédito;Tratamento
22790540;33;Feminino;Cartão de Crédito;Tratamento
40330460;26;Feminino;Cartão de Crédito;Pele
69053040;23;Feminino;Cartão de Crédito;Corpo
13600060;31;Feminino;Cartão de Crédito;Maquiagem
68180010;24;Feminino;Cartão de Crédito;Corpo
3180001;34;Feminino;Cartão de Crédito;Corpo
33600000;20;Feminino;Boleto;Corpo
36700000;23;Feminino;Boleto;Corpo
69909570;29;Feminino;Cartão de Crédito;Maquiagem
32650560;27;Feminino;Boleto;Tratamento
15806315;25;Feminino;Cartão de Crédito;Tratamento
14150000;32;Feminino;Cartão de Crédito;Cabelo
80010912;25;Feminino;Cartão de Crédito;Cabelo
9780080;31;Feminino;Cartão de Crédito;Cabelo
23820520;22;Masculino;Cartão de Crédito;Corpo
9861630;19;Feminino;Cartão de Crédito;Maquiagem
13091140;24;Feminino;Cartão de Crédito;Cabelo
6872125;20;Feminino;Boleto;Maquiagem
13184410;34;Feminino;Cartão de Crédito;Tratamento
40243045;29;Feminino;Cartão de Crédito;Maquiagem
90010320;30;Feminino;Cartão de Crédito;Maquiagem
70675701;31;Feminino;Cartão de Crédito;Maquiagem
30160032;30;Feminino;Boleto;Maquiagem
27525138;25;Feminino;Cartão de Crédito;Maquiagem
29165010;23;Feminino;Cartão de Crédito;Maquiagem
15053670;21;Feminino;Boleto;Cabelo
4571180;29;Feminino;Débito;Maquiagem
13414034;26;Feminino;Débito;Tratamento
20735050;18;Feminino;Cartão de Crédito;Tratamento
52040340;29;Feminino;Cartão de Crédito;Cabelo
77818030;22;Feminino;Cartão de Crédito;Maquiagem
30320080;22;Feminino;Cartão de Crédito;Maquiagem
78760000;25;Feminino;Boleto;Tratamento
22050001;30;Feminino;Cartão de Crédito;Tratamento
32280360;28;Feminino;Débito;Cabelo
69097000;21;Feminino;Cartão de Crédito;Maquiagem
25020160;28;Feminino;Cartão de Crédito;Corpo
41830141;33;Feminino;Cartão de Crédito;Corpo
27570000;35;Masculino;Boleto;Cabelo
96810090;26;Feminino;Boleto;Maquiagem
9250590;25;Feminino;Cartão de Crédito;Maquiagem
31255680;22;Feminino;Cartão de Crédito;Tratamento
20260131;26;Feminino;Cartão de Crédito;Maquiagem
25630040;29;Feminino;Cartão de Crédito;Maquiagem
4357090;30;Feminino;Cartão de Crédito;Cabelo
93900000;29;Feminino;Cartão de Crédito;Maquiagem
25815560;24;Feminino;Cartão de Crédito;Corpo
70680200;30;Feminino;Débito;Corpo
4715005;26;Feminino;Boleto;Corpo
1232011;31;Feminino;Cartão de Crédito;Corpo
52011240;32;Feminino;Cartão de Crédito;Corpo
13574290;35;Feminino;Boleto;Maquiagem
4005000;31;Feminino;Cartão de Crédito;Corpo
3314000;23;Feminino;Débito;Maquiagem
1415000;25;Feminino;Cartão de Crédito;Maquiagem
18603495;26;Feminino;Cartão de Crédito;Tratamento
75920000;21;Feminino;Cartão de Crédito;Maquiagem
86010150;25;Feminino;Cartão de Crédito;Corpo
11030602;31;Feminino;Cartão de Crédito;Maquiagem
48903020;29;Feminino;Cartão de Crédito;Pele
29101210;23;Masculino;Boleto;Corpo
56304110;35;Feminino;Cartão de Crédito;Cabelo
88220000;23;Feminino;Cartão de Crédito;Maquiagem
85807530;28;Feminino;Cartão de Crédito;Tratamento
28051250;31;Feminino;Cartão de Crédito;Maquiagem
72800430;33;Feminino;Boleto;Corpo
78550000;35;Feminino;Cartão de Crédito;Maquiagem
13025070;34;Feminino;Cartão de Crédito;Corpo
15800610;31;Feminino;Cartão de Crédito;Tratamento
2301090;32;Feminino;Cartão de Crédito;Maquiagem
60175135;18;Masculino;Boleto;Corpo
70853040;27;Feminino;Boleto;Cabelo
14020260;32;Feminino;Cartão de Crédito;Corpo
35681277;27;Feminino;Cartão de Crédito;Cabelo
68682000;31;Feminino;Cartão de Crédito;Cabelo
86920000;24;Masculino;Cartão de Crédito;Corpo
13275536;25;Feminino;Cartão de Crédito;Maquiagem
30240390;26;Feminino;Cartão de Crédito;Corpo
1332000;30;Feminino;Cartão de Crédito;Tratamento
65075740;20;Feminino;Cartão de Crédito;Tratamento
14403090;33;Feminino;Boleto;Cabelo
2350001;32;Feminino;Cartão de Crédito;Maquiagem
41820570;28;Feminino;Cartão de Crédito;Cabelo
73080000;31;Feminino;Cartão de Crédito;Maquiagem
18400100;21;Feminino;Cartão de Crédito;Maquiagem
78995000;33;Feminino;Cartão de Crédito;Tratamento
9132540;33;Feminino;Cartão de Crédito;Maquiagem
74815190;21;Feminino;Cartão de Crédito;Corpo
89035600;27;Feminino;Cartão de Crédito;Cabelo
94910170;19;Feminino;Cartão de Crédito;Maquiagem
36046540;19;Feminino;Cartão de Crédito;Maquiagem
21361320;27;Feminino;Cartão de Crédito;Corpo
86640000;23;Feminino;Cartão de Crédito;Maquiagem
37790000;32;Feminino;Boleto;Maquiagem
30190080;28;Feminino;Cartão de Crédito;Cabelo
13506832;27;Feminino;Boleto;Tratamento
13024510;26;Feminino;Cartão de Crédito;Maquiagem
99062300;22;Feminino;Cartão de Crédito;Maquiagem
89890000;29;Feminino;Cartão de Crédito;Cabelo
14900000;29;Feminino;Cartão de Crédito;Maquiagem
20521160;19;Feminino;Cartão de Crédito;Corpo
30730140;28;Feminino;Cartão de Crédito;Maquiagem
69043000;29;Feminino;Cartão de Crédito;Cabelo
88303160;26;Feminino;Cartão de Crédito;Corpo
70350705;24;Feminino;Cartão de Crédito;Tratamento
4559000;32;Feminino;Cartão de Crédito;Corpo
18520000;23;Feminino;Cartão de Crédito;Tratamento
90460110;27;Feminino;Cartão de Crédito;Cabelo
29330000;30;Masculino;Cartão de Crédito;Corpo
11025090;25;Feminino;Boleto;Maquiagem
6460000;31;Feminino;Cartão de Crédito;Corpo
4027000;33;Feminino;Cartão de Crédito;Tratamento
24800000;29;Feminino;Boleto;Corpo
22783225;33;Feminino;Cartão de Crédito;Cabelo
12231440;20;Feminino;Boleto;Maquiagem
60415150;30;Feminino;Cartão de Crédito;Corpo
69010080;33;Feminino;Cartão de Crédito;Maquiagem
6859520;29;Feminino;Boleto;Maquiagem
95700000;27;Feminino;Cartão de Crédito;Cabelo
29702270;32;Feminino;Boleto;Cabelo
63660000;32;Masculino;Boleto;Corpo
15130000;25;Feminino;Cartão de Crédito;Maquiagem
41270645;30;Feminino;Cartão de Crédito;Maquiagem
48604000;23;Feminino;Boleto;Cabelo
45654040;29;Feminino;Cartão de Crédito;Cabelo
71510215;27;Feminino;Cartão de Crédito;Tratamento
5625030;28;Feminino;Cartão de Crédito;Cabelo
78987000;30;Feminino;Cartão de Crédito;Cabelo
72145833;23;Feminino;Boleto;Corpo
18020000;32;Feminino;Cartão de Crédito;Tratamento
37445000;29;Feminino;Cartão de Crédito;Tratamento
4105061;30;Feminino;Cartão de Crédito;Pele
96825480;34;Feminino;Cartão de Crédito;Corpo
66635040;33;Feminino;Cartão de Crédito;Tratamento
49035350;22;Feminino;Cartão de Crédito;Tratamento
25964005;26;Feminino;Boleto;Cabelo
95084390;20;Feminino;Cartão de Crédito;Tratamento
90010313;26;Feminino;Boleto;Tratamento
14056000;18;Feminino;Cartão de Crédito;Corpo
65065100;27;Feminino;Cartão de Crédito;Maquiagem
23045100;25;Feminino;Boleto;Tratamento
41680180;25;Feminino;Boleto;Cabelo
74430360;27;Feminino;Cartão de Crédito;Corpo
85902540;28;Feminino;Boleto;Corpo
15810005;35;Feminino;Cartão de Crédito;Cabelo
41750100;33;Feminino;Cartão de Crédito;Corpo
98590000;27;Masculino;Boleto;Corpo
86015090;21;Feminino;Cartão de Crédito;Cabelo
13254260;25;Feminino;Cartão de Crédito;Tratamento
65930000;35;Feminino;Cartão de Crédito;Tratamento
49052360;19;Feminino;Cartão de Crédito;Maquiagem
90440020;31;Feminino;Cartão de Crédito;Tratamento
35770000;35;Feminino;Boleto;Corpo
13020080;34;Feminino;Cartão de Crédito;Corpo
64005030;31;Feminino;Boleto;Cabelo
87501300;25;Feminino;Cartão de Crédito;Tratamento
18620000;35;Feminino;Boleto;Cabelo
41830620;30;Feminino;Boleto;Corpo
60176440;27;Feminino;Cartão de Crédito;Tratamento
88352191;23;Feminino;Cartão de Crédito;Tratamento
3605020;32;Feminino;Cartão de Crédito;Corpo
36400000;28;Feminino;Boleto;Maquiagem
36015320;35;Feminino;Cartão de Crédito;Tratamento
59088100;31;Feminino;Cartão de Crédito;Maquiagem
35020440;28;Feminino;Cartão de Crédito;Maquiagem
78850000;26;Feminino;Cartão de Crédito;Maquiagem
12235620;20;Feminino;Boleto;Maquiagem
87030160;21;Feminino;Cartão de Crédito;Maquiagem
40150010;20;Masculino;Cartão de Crédito;Tratamento
12312250;34;Masculino;Cartão de Crédito;Maquiagem
89035650;29;Feminino;Cartão de Crédito;Tratamento
46300000;29;Feminino;Cartão de Crédito;Tratamento
71503502;27;Feminino;Boleto;Cabelo
5641030;34;Feminino;Cartão de Crédito;Maquiagem
18500000;25;Feminino;Cartão de Crédito;Maquiagem
65020270;28;Feminino;Cartão de Crédito;Cabelo
70864030;33;Feminino;Cartão de Crédito;Tratamento
29072230;22;Feminino;Boleto;Cabelo
39970000;32;Feminino;Cartão de Crédito;Cabelo
1141000;34;Feminino;Cartão de Crédito;Tratamento
22640100;21;Feminino;Cartão de Crédito;Maquiagem
19970000;30;Masculino;Cartão de Crédito;Cabelo
88535000;24;Feminino;Cartão de Crédito;Cabelo
56328615;32;Masculino;Cartão de Crédito;Cabelo
60410400;32;Feminino;Cartão de Crédito;Maquiagem
68552340;31;Feminino;Cartão de Crédito;Tratamento
91350000;21;Feminino;Cartão de Crédito;Maquiagem
15600000;28;Feminino;Cartão de Crédito;Cabelo
69670000;30;Feminino;Cartão de Crédito;Cabelo
22290090;35;Feminino;Boleto;Cabelo
64049310;30;Feminino;Cartão de Crédito;Corpo
13050621;29;Feminino;Cartão de Crédito;Corpo
88015231;20;Feminino;Cartão de Crédito;Maquiagem
38408432;26;Masculino;Cartão de Crédito;Corpo
89035650;29;Feminino;Débito;Maquiagem
85760000;26;Feminino;Boleto;Pele
30662750;35;Feminino;Cartão de Crédito;Tratamento
9725650;33;Feminino;Cartão de Crédito;Tratamento
20730380;24;Feminino;Boleto;Tratamento
15600000;29;Feminino;Cartão de Crédito;Maquiagem
90480003;33;Feminino;Cartão de Crédito;Tratamento
5133001;28;Feminino;Débito;Cabelo
13219201;21;Feminino;Cartão de Crédito;Maquiagem
4126010;31;Feminino;Cartão de Crédito;Maquiagem
13820000;27;Feminino;Cartão de Crédito;Tratamento
1537001;34;Feminino;Cartão de Crédito;Tratamento
60110260;18;Feminino;Boleto;Maquiagem
69301011;32;Feminino;Cartão de Crédito;Corpo
25935000;32;Feminino;Boleto;Tratamento
9635100;33;Feminino;Cartão de Crédito;Tratamento
60120340;35;Feminino;Cartão de Crédito;Maquiagem
89558000;24;Feminino;Cartão de Crédito;Cabelo
78505000;26;Feminino;Cartão de Crédito;Cabelo
1259090;28;Masculino;Cartão de Crédito;Maquiagem
4515000;32;Feminino;Cartão de Crédito;Cabelo
29060030;21;Feminino;Cartão de Crédito;Tratamento
80730030;23;Feminino;Cartão de Crédito;Cabelo
9050440;22;Feminino;Cartão de Crédito;Tratamento
25510360;31;Feminino;Cartão de Crédito;Cabelo
8030470;28;Feminino;Cartão de Crédito;Corpo
73025040;29;Feminino;Cartão de Crédito;Pele
35588000;30;Feminino;Cartão de Crédito;Cabelo
40081300;24;Feminino;Cartão de Crédito;Maquiagem
13500050;30;Masculino;Cartão de Crédito;Corpo
31140670;29;Masculino;Cartão de Crédito;Cabelo
81320180;28;Feminino;Cartão de Crédito;Tratamento
29050010;23;Feminino;Cartão de Crédito;Tratamento
6455010;21;Feminino;Cartão de Crédito;Cabelo
22280020;29;Feminino;Cartão de Crédito;Maquiagem
5372111;24;Feminino;Cartão de Crédito;Maquiagem
4538133;24;Masculino;Débito;Tratamento
6276032;26;Feminino;Cartão de Crédito;Tratamento
3183000;25;Feminino;Cartão de Crédito;Corpo
60340710;33;Feminino;Cartão de Crédito;Tratamento
7141280;27;Feminino;Cartão de Crédito;Maquiagem
70632200;31;Feminino;Cartão de Crédito;Cabelo
69050010;35;Feminino;Cartão de Crédito;Cabelo
17800000;28;Feminino;Cartão de Crédito;Maquiagem
69037002;27;Feminino;Cartão de Crédito;Maquiagem
35300035;33;Feminino;Cartão de Crédito;Tratamento
32341250;34;Feminino;Cartão de Crédito;Maquiagem
6543210;33;Feminino;Cartão de Crédito;Pele
1045001;25;Feminino;Cartão de Crédito;Tratamento
11410400;24;Feminino;Boleto;Cabelo
35200000;29;Masculino;Cartão de Crédito;Tratamento
21775100;22;Feminino;Boleto;Maquiagem
19802040;27;Feminino;Boleto;Pele
11035150;30;Feminino;Cartão de Crédito;Maquiagem
71680365;28;Feminino;Boleto;Corpo
72320301;34;Feminino;Cartão de Crédito;Tratamento
68030310;22;Feminino;Boleto;Cabelo
3928220;28;Feminino;Cartão de Crédito;Tratamento
28300000;33;Feminino;Cartão de Crédito;Tratamento
13466540;31;Feminino;Cartão de Crédito;Cabelo
14620000;31;Feminino;Cartão de Crédito;Cabelo
78652000;27;Feminino;Cartão de Crédito;Cabelo
80030001;23;Feminino;Cartão de Crédito;Maquiagem
36205008;31;Feminino;Cartão de Crédito;Tratamento
66055030;30;Feminino;Cartão de Crédito;Maquiagem
2721000;30;Feminino;Cartão de Crédito;Tratamento
52021170;30;Feminino;Cartão de Crédito;Maquiagem
13318000;24;Feminino;Débito;Corpo
31573020;20;Feminino;Cartão de Crédito;Tratamento
88350180;32;Feminino;Cartão de Crédito;Corpo
13073068;31;Feminino;Boleto;Cabelo
78916100;32;Feminino;Cartão de Crédito;Maquiagem
15804030;27;Feminino;Boleto;Tratamento
13184528;25;Feminino;Boleto;Tratamento
59015350;34;Feminino;Cartão de Crédito;Maquiagem
27943032;25;Feminino;Cartão de Crédito;Tratamento
11055001;25;Masculino;Cartão de Crédito;Maquiagem
24220111;25;Feminino;Cartão de Crédito;Maquiagem
20031004;27;Feminino;Cartão de Crédito;Maquiagem
75640000;32;Feminino;Cartão de Crédito;Cabelo
14096350;25;Feminino;Cartão de Crédito;Maquiagem
90440190;27;Feminino;Cartão de Crédito;Maquiagem
5015000;31;Feminino;Cartão de Crédito;Tratamento
4205002;25;Feminino;Cartão de Crédito;Corpo
