idade;classe_trabalho;fnwgt;escolaridade;numero_educacao;estado_civil;ocupacao;relacionamento;raca;sexo;nacionalidade;ganho_de_capital;perda_de_capital;horas_trabalho_semana;renda_anual
20;privado;133061;ensino-medio-completo;9;solteiro;Faxineiro;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
19;;46400;graduacao-incompleta;10;solteiro;?;Não na Família;Branco;Feminino;Estados Unidos;0;0;32;<=50K
21;privado;107895;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;0;0;35;<=50K
39;privado;63021;graduacao-incompleta;10;divorciado;Outros Serviços;Não na Família;Branco;Feminino;Estados Unidos;0;0;20;<=50K
43;privado;186144;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
33;governo-municipal;27959;ensino-medio-completo;9;solteiro;Outros Serviços;Não Casado;Indígena Americano ou Eskimó;Masculino;Estados Unidos;0;0;40;<=50K
26;privado;179569;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
45;governo-estadual;101299;doutorado;16;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
31;governo-estadual;113129;graduacao-incompleta;10;solteiro;Outros Serviços;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;65;<=50K
32;privado;316470;sexto ano;3;casado;Reparo de Artesanato;Marido;Branco;Masculino;México;0;0;60;<=50K
60;autonomo-sem-imcorporacao;89884;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
41;privado;32121;ensino-medio-completo;9;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
21;privado;315303;graduacao-incompleta;10;solteiro;Outros Serviços;Filho Próprio;Negro;Masculino;Estados Unidos;0;0;20;<=50K
27;privado;254500;graduacao-incompleta;10;divorciado;Administrativo e Clerical;Não Casado;Negro;Feminino;Estados Unidos;0;0;36;<=50K
33;privado;419895;sexto ano;3;divorciado;Faxineiro;Não Casado;Branco;Masculino;México;0;0;40;<=50K
43;privado;159549;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
27;privado;160786;ensino-medio-incompleto;7;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;1902;40;>50K
18;autonomo-sem-imcorporacao;258474;decimo-ano;6;solteiro;Agricultura e Pesca;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
48;autonomo-sem-imcorporacao;370119;graduacao-incompleta;10;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
37;privado;50837;oitavo ano;4;divorciado;Gerencial Executivo;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;<=50K
58;privado;137506;ensino-medio-completo;9;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
57;privado;548256;segundo-grau-completo;8;casado;Transporte e Movimentação;Marido;Negro;Masculino;Estados Unidos;7688;0;40;>50K
42;governo-municipal;175642;graduacao;13;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;99999;0;40;>50K
24;privado;183594;ensino-medio-completo;9;solteiro;Administrativo e Clerical;Outro Parente;Branco;Masculino;Estados Unidos;0;0;40;<=50K
26;privado;341353;graduacao;13;solteiro;Outros Serviços;Outro Parente;Branco;Masculino;Estados Unidos;0;0;15;<=50K
43;autonomo-com-incorporacao;247981;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não Casado;Branco;Masculino;Estados Unidos;5455;0;50;<=50K
34;privado;193565;ensino-medio-incompleto;7;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
38;privado;39606;graduacao;13;casado;Gerencial Executivo;Esposa;Branco;Feminino;Estados Unidos;0;0;40;<=50K
51;autonomo-sem-imcorporacao;127149;ensino-medio-incompleto;7;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;0;45;>50K
31;;233371;ensino-medio-completo;9;casado;?;Esposa;Negro;Feminino;Estados Unidos;0;0;45;<=50K
49;autonomo-sem-imcorporacao;182752;doutorado;16;casado;Especialidade Profissional;Esposa;Branco;Feminino;Estados Unidos;0;0;35;>50K
26;privado;269060;graduacao;13;solteiro;Administrativo e Clerical;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;40;<=50K
28;privado;179949;ensino-medio-completo;9;divorciado;Transporte e Movimentação;Não Casado;Negro;Feminino;Estados Unidos;0;0;20;<=50K
22;governo-federal;32950;graduacao-incompleta;10;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;1902;37;<=50K
26;privado;160445;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
45;privado;223999;nono-ano;5;casado;Outros Serviços;Marido;Branco;Masculino;Estados Unidos;0;1848;40;>50K
39;privado;81487;graduacao-incompleta;10;divorciado;Gerencial Executivo;Não Casado;Branco;Feminino;Estados Unidos;0;625;40;<=50K
23;privado;314539;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
62;;337721;ensino-medio-completo;9;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;8;<=50K
42;governo-municipal;100793;graduacao;13;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;60;>50K
39;governo-federal;255407;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
43;governo-federal;92775;tecnologo;11;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
33;autonomo-sem-imcorporacao;33308;graduacao-incompleta;10;solteiro;Agricultura e Pesca;Não na Família;Branco;Masculino;Estados Unidos;0;0;70;<=50K
68;governo-estadual;493363;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;20;<=50K
30;;159589;mestrado;14;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;46;>50K
32;privado;107218;graduacao;13;solteiro;Administrativo e Clerical;Não na Família;Asiático e Ilhas do Pacífico;Masculino;Estados Unidos;0;0;40;<=50K
25;privado;123586;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não Casado;Outra;Masculino;Estados Unidos;0;0;40;<=50K
53;privado;158352;sexto ano;3;casado;Outros Serviços;Outro Parente;Branco;Feminino;Itália;0;0;24;<=50K
38;privado;76317;tecnologo;11;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;55;>50K
62;;176753;ensino-medio-completo;9;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
20;privado;122346;ensino-medio-completo;9;solteiro;Operador de Máquinas e Inspeção;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
26;privado;463194;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
23;privado;162228;ensino-medio-completo;9;solteiro;Transporte e Movimentação;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
43;governo-estadual;115005;ensino-medio-completo;9;divorciado;Suporte Técnico;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
29;governo-estadual;183285;graduacao-incompleta;10;solteiro;Serviço de Proteção;Não na Família;Branco;Masculino;Estados Unidos;0;0;36;<=50K
34;privado;169605;decimo-ano;6;separado;Outros Serviços;Não Casado;Branco;Feminino;Estados Unidos;0;0;36;<=50K
24;privado;450695;graduacao-incompleta;10;solteiro;Vendas;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;35;<=50K
44;governo-municipal;124692;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;35;>50K
19;privado;63918;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
47;privado;102569;graduacao;13;casado;Administrativo e Clerical;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
40;privado;289309;graduacao-incompleta;10;divorciado;Outros Serviços;Não na Família;Branco;Feminino;Estados Unidos;0;0;48;<=50K
45;privado;101825;ensino-medio-completo;9;viuvo;Vendas;Não Casado;Branco;Feminino;Estados Unidos;0;0;45;<=50K
43;privado;206833;ensino-medio-completo;9;separado;Faxineiro;Não Casado;Negro;Feminino;Estados Unidos;0;0;45;<=50K
22;;77873;nono-ano;5;solteiro;?;Não na Família;Branco;Masculino;Estados Unidos;0;0;30;<=50K
50;privado;145333;doutorado;16;divorciado;Especialidade Profissional;Outro Parente;Branco;Masculino;Estados Unidos;10520;0;50;>50K
72;;194548;graduacao-incompleta;10;casado-conjuge-ausente;?;Não na Família;Branco;Masculino;Estados Unidos;0;0;3;<=50K
29;privado;206351;graduacao;13;solteiro;Especialidade Profissional;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
47;privado;198200;graduacao;13;solteiro;Gerencial Executivo;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;<=50K
24;privado;140001;ensino-medio-completo;9;solteiro;Vendas;Filho Próprio;Branco;Masculino;El Salvador;0;0;35;<=50K
22;;287988;graduacao-incompleta;10;solteiro;?;Não na Família;Branco;Masculino;Estados Unidos;0;0;15;<=50K
21;privado;143604;ensino-medio-completo;9;solteiro;Administrativo e Clerical;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;40;<=50K
30;autonomo-sem-imcorporacao;146161;ensino-medio-completo;9;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;1887;50;>50K
37;privado;196529;graduacao-incompleta;10;viuvo;Outros Serviços;Não na Família;Branco;Feminino;;2354;0;40;<=50K
74;autonomo-sem-imcorporacao;192413;graduado-medicina-direito;15;divorciado;Especialidade Profissional;Outro Parente;Branco;Masculino;Estados Unidos;0;0;40;<=50K
70;autonomo-sem-imcorporacao;139889;graduacao-incompleta;10;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;2653;0;70;<=50K
27;privado;104917;tecnologo;11;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
32;governo-municipal;161478;graduacao;13;divorciado;Administrativo e Clerical;Não Casado;Asiático e Ilhas do Pacífico;Feminino;Estados Unidos;0;0;46;<=50K
30;privado;35644;ensino-medio-incompleto;7;casado;Faxineiro;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
29;governo-municipal;116751;tecnologo;11;divorciado;Serviço de Proteção;Não Casado;Branco;Masculino;Estados Unidos;0;0;56;<=50K
18;privado;238867;ensino-medio-incompleto;7;solteiro;Faxineiro;Filho Próprio;Branco;Masculino;Estados Unidos;0;1602;40;<=50K
31;privado;265706;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;7298;0;40;>50K
39;governo-estadual;179668;graduacao-incompleta;10;casado;Serviço de Proteção;Marido;Branco;Masculino;Estados Unidos;0;0;70;<=50K
21;privado;57951;graduacao-incompleta;10;solteiro;Outros Serviços;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;30;<=50K
31;privado;176711;ensino-medio-completo;9;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;38;<=50K
33;governo-municipal;368675;graduacao-incompleta;10;casado;Serviço de Proteção;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
39;privado;216149;graduado-medicina-direito;15;divorciado;Especialidade Profissional;Não na Família;Branco;Masculino;Estados Unidos;0;0;70;>50K
29;privado;173851;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
34;privado;90705;graduacao-incompleta;10;casado;Suporte Técnico;Marido;Branco;Masculino;Estados Unidos;0;1485;40;<=50K
52;governo-estadual;216342;graduacao;13;viuvo;Gerencial Executivo;Não Casado;Branco;Feminino;Estados Unidos;0;0;55;<=50K
35;privado;140752;ensino-medio-completo;9;solteiro;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;25;<=50K
33;privado;116508;decimo-ano;6;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
40;;224361;nono-ano;5;divorciado;?;Não Casado;Branco;Feminino;Cuba;0;0;5;<=50K
43;privado;180303;graduacao;13;casado;Gerencial Executivo;Marido;Asiático e Ilhas do Pacífico;Masculino;Estados Unidos;0;0;50;>50K
66;;196736;ensino-fundamental;2;solteiro;?;Não na Família;Negro;Masculino;Estados Unidos;0;0;30;<=50K
51;governo-municipal;110327;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
36;privado;185607;ensino-medio-completo;9;solteiro;Outros Serviços;Não Casado;Branco;Feminino;Estados Unidos;0;0;30;<=50K
17;governo-municipal;244856;ensino-medio-incompleto;7;solteiro;Especialidade Profissional;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;40;<=50K
32;privado;198068;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
39;privado;97136;ensino-medio-completo;9;solteiro;Operador de Máquinas e Inspeção;Não Casado;Negro;Feminino;Estados Unidos;0;0;40;<=50K
19;autonomo-com-incorporacao;164658;graduacao-incompleta;10;solteiro;Agricultura e Pesca;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;60;<=50K
54;privado;235693;ensino-medio-incompleto;7;divorciado;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;>50K
45;privado;197038;graduacao;13;divorciado;Especialidade Profissional;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;>50K
47;governo-municipal;97419;graduacao;13;divorciado;Especialidade Profissional;Não na Família;Negro;Feminino;Estados Unidos;0;0;40;<=50K
49;autonomo-sem-imcorporacao;208872;ensino-medio-completo;9;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;1672;98;<=50K
32;privado;205528;ensino-medio-completo;9;divorciado;Administrativo e Clerical;Não Casado;Branco;Feminino;Estados Unidos;0;0;40;<=50K
28;autonomo-com-incorporacao;146042;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
39;autonomo-com-incorporacao;222641;graduacao;13;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
27;autonomo-com-incorporacao;376936;ensino-medio-completo;9;solteiro;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;<=50K
42;governo-municipal;138077;mestrado;14;casado;Especialidade Profissional;Esposa;Branco;Feminino;Estados Unidos;0;0;38;>50K
24;privado;155913;graduacao;13;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;44;<=50K
45;privado;36006;graduacao;13;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;45;>50K
19;privado;214678;ensino-medio-completo;9;solteiro;Outros Serviços;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;30;<=50K
46;privado;369538;decimo-ano;6;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
50;privado;166565;ensino-medio-completo;9;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
32;privado;257043;ensino-medio-completo;9;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;42;<=50K
47;autonomo-com-incorporacao;181130;graduado-medicina-direito;15;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;99999;0;50;>50K
69;;254834;graduacao;13;casado;?;Marido;Branco;Masculino;Estados Unidos;10605;0;10;>50K
43;autonomo-sem-imcorporacao;38876;ensino-medio-completo;9;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
29;privado;187073;graduacao;13;solteiro;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
43;governo-federal;156996;graduado-medicina-direito;15;casado;Especialidade Profissional;Marido;Asiático e Ilhas do Pacífico;Masculino;;0;2415;55;>50K
90;privado;313749;graduacao;13;solteiro;Especialidade Profissional;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;10;<=50K
41;privado;331651;graduado-medicina-direito;15;casado;Gerencial Executivo;Esposa;Branco;Feminino;Japão;0;0;50;>50K
24;privado;243368;pre-escola;1;solteiro;Agricultura e Pesca;Não na Família;Branco;Masculino;México;0;0;36;<=50K
24;privado;32921;graduacao-incompleta;10;solteiro;Agricultura e Pesca;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;50;<=50K
24;privado;117167;graduacao-incompleta;10;solteiro;Outros Serviços;Não na Família;Branco;Feminino;Estados Unidos;0;0;53;<=50K
35;privado;401930;ensino-medio-completo;9;casado;Administrativo e Clerical;Esposa;Branco;Feminino;Estados Unidos;0;1887;42;>50K
30;privado;114691;graduacao;13;solteiro;Administrativo e Clerical;Outro Parente;Branco;Masculino;Estados Unidos;0;0;40;<=50K
46;privado;99385;graduacao;13;separado;Gerencial Executivo;Não Casado;Branco;Feminino;Estados Unidos;0;0;40;<=50K
19;governo-municipal;210308;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Filho Próprio;Branco;Feminino;Estados Unidos;0;1721;30;<=50K
39;privado;252327;nono-ano;5;separado;Reparo de Artesanato;Filho Próprio;Branco;Masculino;México;0;0;35;<=50K
43;privado;90582;ensino-medio-completo;9;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
35;privado;190194;ensino-medio-completo;9;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
65;privado;264188;ensino-medio-completo;9;viuvo;Vendas;Não na Família;Branco;Feminino;Estados Unidos;0;0;24;<=50K
34;privado;243776;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não Casado;Branco;Masculino;Estados Unidos;0;0;40;<=50K
41;privado;67065;tecnologo;11;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
24;autonomo-sem-imcorporacao;204209;graduacao-incompleta;10;solteiro;Agricultura e Pesca;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;60;<=50K
24;privado;226668;ensino-medio-completo;9;solteiro;Outros Serviços;Não na Família;Indígena Americano ou Eskimó;Masculino;Estados Unidos;0;0;35;<=50K
34;autonomo-com-incorporacao;174215;mestrado;14;solteiro;Gerencial Executivo;Não na Família;Branco;Feminino;França;4787;0;45;>50K
33;privado;315143;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Cuba;0;0;40;>50K
37;privado;118681;ensino-medio-completo;9;solteiro;Operador de Máquinas e Inspeção;Não na Família;Branco;Masculino;Porto Rico;0;0;38;<=50K
39;autonomo-sem-imcorporacao;208109;ensino-medio-completo;9;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;60;>50K
58;privado;116901;ensino-medio-completo;9;divorciado;Outros Serviços;Não Casado;Branco;Feminino;Estados Unidos;0;0;25;<=50K
36;autonomo-sem-imcorporacao;405644;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;México;0;0;35;<=50K
33;governo-federal;293550;graduacao-incompleta;10;casado;Suporte Técnico;Esposa;Branco;Feminino;Estados Unidos;4064;0;40;<=50K
42;governo-municipal;328581;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;55;<=50K
31;privado;217962;graduacao-incompleta;10;solteiro;Serviço de Proteção;Outro Parente;Negro;Masculino;;0;0;40;<=50K
57;privado;158827;ensino-medio-completo;9;separado;Reparo de Artesanato;Não Casado;Branco;Masculino;Estados Unidos;0;0;40;<=50K
67;governo-federal;65475;ensino-medio-completo;9;casado;Suporte Técnico;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
23;privado;159709;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
