id_cliente;cliente_sexo;cliente_idade;cliente_renda_estimada;loja_uf;loja_cidade;valor_medio_compra
52268;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;253
52338;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;30
52373;Feminino;26;Entre 5.000 e 9.999;SP;SANTOS;219
52573;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;163
52644;Feminino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;116
52666;Masculino;52;Entre 5.000 e 9.999;MG;BELO HORIZONTE;198
52697;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;80
52738;Feminino;50;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;331
52760;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;150
52900;Feminino;22;Entre 5.000 e 9.999;MG;BELO HORIZONTE;66
52903;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;42
53153;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;104
53211;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;145
53269;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;151
53281;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;169
53320;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;52
53341;Feminino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;76
53414;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;140
53504;Feminino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;40
45219;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;373
45226;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;34
45268;Masculino;70;Maior que 10.000;SP;SÃO PAULO;130
45299;Masculino;20;Entre 5.000 e 9.999;RJ;NITERÓI;80
45332;Feminino;54;Entre 5.000 e 9.999;SP;SÃO PAULO;90
45468;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;445
45516;Feminino;50;Entre 2.500 e 4.999;SP;SÃO PAULO;106
45576;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;471
45594;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;167
45621;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;151
45635;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;67
45643;Feminino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;244
45827;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;142
45834;Masculino;46;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;163
45880;Feminino;34;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;304
45910;Feminino;36;Maior que 10.000;SP;SÃO PAULO;163
45963;Feminino;33;Maior que 10.000;SP;SÃO PAULO;92
46050;Masculino;30;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;98
46106;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;146
46111;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;215
46237;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;91
46350;Masculino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;188
46354;Feminino;32;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;103
46493;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;159
46562;Feminino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;214
46589;Feminino;33;Maior que 10.000;SP;SÃO PAULO;472
46601;Masculino;62;Entre 5.000 e 9.999;SP;SÃO PAULO;106
46652;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;94
46705;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;99
46756;Feminino;49;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;266
46770;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;159
46854;Masculino;27;Maior que 10.000;RJ;RIO DE JANEIRO;258
46908;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;162
46908;Feminino;54;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;2363
46960;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;99
46987;Feminino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
47002;Feminino;39;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;150
47004;Masculino;58;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;88
47086;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;480
47186;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;103
47204;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;80
47272;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;40
47327;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;134
47340;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;104
47423;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;41
47443;Masculino;31;Entre 5.000 e 9.999;MG;BELO HORIZONTE;308
47503;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;226
47529;Feminino;19;Entre 5.000 e 9.999;MG;BELO HORIZONTE;220
47536;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;76
47715;Masculino;53;Entre 5.000 e 9.999;SP;SÃO PAULO;228
47736;Masculino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;131
47756;Masculino;47;Entre 2.500 e 4.999;SP;SÃO PAULO;170
47948;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;30
48003;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;313
48015;Feminino;40;Maior que 10.000;SP;CAMPINAS;315
48071;Feminino;62;Entre 5.000 e 9.999;SP;SÃO PAULO;124
48095;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;48
48147;Feminino;22;Maior que 10.000;RJ;RIO DE JANEIRO;78
48152;Feminino;48;Entre 5.000 e 9.999;SP;SÃO PAULO;150
48157;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;675
48192;Masculino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;74
48267;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;344
48285;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;152
48310;Feminino;52;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;125
48418;Masculino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;271
48544;Feminino;64;Maior que 10.000;RJ;RIO DE JANEIRO;298
48601;Feminino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;53
48676;Feminino;33;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;88
48684;Masculino;64;Maior que 10.000;RJ;RIO DE JANEIRO;339
48718;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;174
48757;Feminino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;147
48758;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;98
48761;Feminino;29;Maior que 10.000;SP;SÃO PAULO;20
48773;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;250
48812;Masculino;50;Maior que 10.000;RJ;RIO DE JANEIRO;137
48825;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;450
48883;Feminino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;239
48885;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;79
48898;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;154
48901;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;374
48929;Feminino;33;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;74
48967;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;84
48983;Masculino;56;Entre 2.500 e 4.999;SP;SÃO PAULO;374
49063;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;1065
49072;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;96
49104;Masculino;46;Maior que 10.000;RJ;RIO DE JANEIRO;206
49149;Feminino;56;Maior que 10.000;RJ;RIO DE JANEIRO;105
49232;Masculino;58;Entre 5.000 e 9.999;SP;SÃO PAULO;146
49352;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;241
49367;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;415
49374;Feminino;46;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;148
49374;Feminino;61;Maior que 10.000;RJ;RIO DE JANEIRO;258
49390;Masculino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;283
66598;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;162
66603;Masculino;23;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;540
66626;Feminino;20;Maior que 10.000;SP;SÃO PAULO;182
66819;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;149
66821;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;34
67015;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;150
67114;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;160
67163;Masculino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;74
67292;Masculino;40;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;160
67462;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;128
67693;Masculino;39;Maior que 10.000;RJ;RIO DE JANEIRO;75
67752;Masculino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;218
67808;Feminino;56;Entre 5.000 e 9.999;SP;SÃO PAULO;80
67957;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;117
67961;Masculino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;193
68083;Masculino;27;Entre 5.000 e 9.999;SP;CAMPINAS;48
68153;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;200
68196;Masculino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
68197;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;203
68270;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;150
68349;Feminino;45;Entre 5.000 e 9.999;SP;SÃO PAULO;224
68369;Feminino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;160
68380;Feminino;40;Maior que 10.000;RJ;RIO DE JANEIRO;75
68431;Feminino;20;Maior que 10.000;MG;BELO HORIZONTE;130
68763;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;114
68799;Feminino;12;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;566
68827;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;90
68877;Feminino;48;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;87
69173;Feminino;27;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;159
69340;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;80
69781;Feminino;61;Maior que 10.000;RJ;RIO DE JANEIRO;358
69874;Feminino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;121
69877;Masculino;58;Entre 5.000 e 9.999;SP;SÃO PAULO;266
69981;Feminino;22;Entre 5.000 e 9.999;MG;BELO HORIZONTE;100
70066;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;279
70068;Feminino;36;Entre 5.000 e 9.999;SP;SANTOS;22
70134;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;288
70208;Masculino;49;Maior que 10.000;RJ;RIO DE JANEIRO;592
70297;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;83
70301;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
70550;Feminino;21;Entre 5.000 e 9.999;CE;FORTALEZA;66
70561;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;158
70690;Masculino;33;Maior que 10.000;RJ;RIO DE JANEIRO;45
70800;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;130
70956;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;200
71011;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;48
71035;Feminino;52;Entre 5.000 e 9.999;SP;SÃO PAULO;150
71105;Masculino;68;Maior que 10.000;RJ;RIO DE JANEIRO;130
71109;Feminino;48;Entre 2.500 e 4.999;SP;SÃO PAULO;130
71181;Feminino;62;Entre 5.000 e 9.999;SP;SÃO PAULO;106
71203;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;133
71467;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;40
71504;Feminino;48;Entre 5.000 e 9.999;SP;CAMPINAS;298
71720;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;324
71771;Feminino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;104
71782;Feminino;22;Entre 5.000 e 9.999;CE;FORTALEZA;125
71822;Feminino;59;Entre 5.000 e 9.999;SP;SÃO PAULO;257
71835;Feminino;52;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;133
71908;Feminino;48;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;220
72001;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;706
72065;Feminino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;45
72100;Masculino;20;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;123
72123;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;236
72187;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;26
72205;Masculino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;130
72281;Masculino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;80
72376;Feminino;21;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;89
72379;Feminino;62;Maior que 10.000;RJ;RIO DE JANEIRO;72
72432;Feminino;61;Maior que 10.000;RJ;RIO DE JANEIRO;227
72456;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;51
72484;Masculino;56;Maior que 10.000;RJ;RIO DE JANEIRO;299
72561;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;65
72589;Masculino;37;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;131
72672;Feminino;48;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;71
72716;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;70
72929;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;76
72951;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;316
72952;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;100
72954;Feminino;21;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;357
73041;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;189
73055;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;174
73060;Masculino;73;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;85
73070;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;129
73081;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;70
73089;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;79
73149;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;93
73152;Feminino;32;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
73239;Feminino;30;Maior que 10.000;SP;SÃO PAULO;96
73250;Feminino;67;Maior que 10.000;RJ;RIO DE JANEIRO;71
73269;Masculino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;103
73428;Feminino;63;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;488
73478;Masculino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;280
73587;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;290
73605;Feminino;24;Entre 5.000 e 9.999;SP;SANTOS;226
48652;Feminino;66;Maior que 10.000;RJ;RIO DE JANEIRO;281
48687;Masculino;76;Entre 2.500 e 4.999;SP;SÃO PAULO;68
48705;Masculino;24;Maior que 10.000;RJ;RIO DE JANEIRO;179
48706;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;90
48768;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;65
48871;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;135
48873;Feminino;42;Entre 5.000 e 9.999;SP;SÃO PAULO;130
48998;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;40
49010;Feminino;36;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;23
49071;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;179
49080;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;168
49146;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;150
49242;Masculino;22;Maior que 10.000;SP;SÃO PAULO;508
49301;Masculino;38;Maior que 10.000;RJ;RIO DE JANEIRO;239
49314;Masculino;50;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;120
49319;Feminino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;0
49342;Masculino;42;Entre 5.000 e 9.999;SP;SÃO PAULO;66
49373;Feminino;16;Entre 2.500 e 4.999;SP;SÃO PAULO;100
49382;Feminino;42;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;153
49388;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;404
49400;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;76
49424;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;299
49473;Masculino;24;Maior que 10.000;SP;SÃO PAULO;129
49489;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;45
49515;Feminino;39;Maior que 10.000;SP;SÃO PAULO;300
49525;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;272
49536;Feminino;21;Maior que 10.000;SP;SÃO PAULO;55
49563;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;70
49585;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;139
49592;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;558
49760;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;113
49773;Feminino;48;Entre 2.500 e 4.999;SP;SÃO PAULO;45
49802;Masculino;45;Maior que 10.000;RJ;RIO DE JANEIRO;129
49858;Feminino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;104
49874;Feminino;67;Entre 2.500 e 4.999;SP;SÃO PAULO;163
49937;Feminino;25;Entre 5.000 e 9.999;SP;CAMPINAS;320
49950;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;225
49959;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;148
50011;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;80
50093;Feminino;68;Maior que 10.000;RJ;RIO DE JANEIRO;44
50115;Masculino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;30
50189;Masculino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;100
50202;Masculino;67;Maior que 10.000;RJ;RIO DE JANEIRO;156
50206;Masculino;39;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;200
50346;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;249
50534;Feminino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;168
50752;Feminino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;351
50890;Masculino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;231
50920;Masculino;38;Maior que 10.000;RJ;RIO DE JANEIRO;310
50988;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;259
51003;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;66
51008;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;46
51034;Feminino;29;Maior que 10.000;SP;SÃO PAULO;195
51102;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;106
51183;Masculino;46;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;171
51272;Feminino;27;Entre 5.000 e 9.999;CE;FORTALEZA;289
51277;Feminino;41;Maior que 10.000;RJ;RIO DE JANEIRO;598
51477;Feminino;62;Maior que 10.000;RJ;RIO DE JANEIRO;65
51517;Masculino;47;Maior que 10.000;RJ;RIO DE JANEIRO;249
51596;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;53
51730;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;220
51754;Feminino;24;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;70
51805;Feminino;18;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;70
51932;Feminino;50;Entre 5.000 e 9.999;SP;SÃO PAULO;378
52028;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;37
52030;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;68
52075;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;78
52147;Feminino;34;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;211
52179;Masculino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;175
52330;Feminino;30;Maior que 10.000;SP;SÃO PAULO;39
52351;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;84
52401;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;60
52423;Feminino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;110
52487;Masculino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;150
52488;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;225
52600;Masculino;43;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;82
52607;Feminino;48;Entre 2.500 e 4.999;SP;SÃO PAULO;146
52626;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;155
52643;Feminino;28;Maior que 10.000;SP;SÃO PAULO;85
52702;Feminino;49;Maior que 10.000;SP;SÃO PAULO;90
52778;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;166
52842;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;64
52906;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;90
52954;Feminino;49;Maior que 10.000;SP;SÃO PAULO;340
52972;Feminino;33;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;133
53009;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;145
53043;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;0
53134;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;120
53173;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;163
53181;Feminino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;112
53185;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;100
53211;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;441
53213;Masculino;60;Entre 5.000 e 9.999;MG;BELO HORIZONTE;540
53316;Feminino;38;Entre 5.000 e 9.999;SP;SÃO PAULO;115
68626;Feminino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;213
68686;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;180
68896;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;39
68948;Feminino;54;Entre 5.000 e 9.999;SP;SÃO PAULO;180
69037;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;456
69044;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;80
69091;Masculino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;73
69179;Masculino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;91
69196;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;150
69202;Feminino;64;Maior que 10.000;RJ;RIO DE JANEIRO;293
69205;Feminino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;36
69409;Masculino;61;Entre 2.500 e 4.999;SP;SÃO PAULO;107
69415;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;100
69634;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;130
69652;Feminino;45;Entre 5.000 e 9.999;SP;SÃO PAULO;131
69667;Feminino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
69684;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;130
69769;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;199
69776;Masculino;55;Maior que 10.000;RJ;RIO DE JANEIRO;82
69875;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;220
70033;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;135
70104;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;118
70324;Masculino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;87
70398;Feminino;59;Maior que 10.000;RJ;RIO DE JANEIRO;220
70401;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;312
70442;Feminino;20;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;35
70466;Feminino;40;Entre 5.000 e 9.999;RJ;NITERÓI;90
70633;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;248
70673;Feminino;36;Maior que 10.000;SP;SÃO PAULO;148
70709;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;91
70872;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;140
70963;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;36
70972;Masculino;42;Entre 5.000 e 9.999;SP;SÃO PAULO;50
71064;Feminino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;100
71172;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;67
71237;Feminino;42;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;256
71255;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;380
71315;Masculino;42;Entre 5.000 e 9.999;SP;SANTOS;150
71332;Masculino;28;Maior que 10.000;RJ;RIO DE JANEIRO;160
71467;Feminino;29;Maior que 10.000;RJ;RIO DE JANEIRO;84
71499;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;50
71657;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;424
71679;Feminino;62;Entre 2.500 e 4.999;SP;SÃO PAULO;35
71685;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;279
71686;Feminino;11;Entre 5.000 e 9.999;SP;SÃO PAULO;250
71732;Masculino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;70
71763;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;259
71948;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;95
72015;Feminino;23;Entre 5.000 e 9.999;SP;CAMPINAS;50
72030;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;731
72057;Masculino;35;Entre 5.000 e 9.999;SP;CAMPINAS;130
72151;Feminino;77;Maior que 10.000;RJ;RIO DE JANEIRO;130
72175;Feminino;44;Entre 2.500 e 4.999;SP;SÃO PAULO;129
72349;Feminino;51;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;193
72389;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;211
72413;Masculino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;113
72429;Masculino;25;Maior que 10.000;RJ;RIO DE JANEIRO;287
72437;Feminino;57;Entre 5.000 e 9.999;SP;SÃO PAULO;35
72438;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;116
72471;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;183
72581;Masculino;47;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;156
72585;Feminino;66;Maior que 10.000;RJ;RIO DE JANEIRO;197
72648;Feminino;44;Entre 2.500 e 4.999;SP;SÃO PAULO;641
